country,data_source,cohort_from,cohort_to,edu_eurrep,edu_from,edu_to,sex,origin,stat,value
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,children_total,990
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,parity_0,120
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,parity_1,80
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,parity_2,80
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,parity_3,30
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,parity_4,20
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,parity_5,10
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,parity_6,10
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,parity_7,20
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,parity_8,30
Argentina,Census 2001,1902,1902,Level 1,ISCED1,ISCED2A,F,Total,women_total,400
Argentina,Census 2001,1902,1902,Level 2,ISCED3C,ISCED4A,F,Total,children_total,350
Argentina,Census 2001,1902,1902,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,30
Argentina,Census 2001,1902,1902,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,10
Argentina,Census 2001,1902,1902,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,30
Argentina,Census 2001,1902,1902,Level 2,ISCED3C,ISCED4A,F,Total,parity_3,40
Argentina,Census 2001,1902,1902,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,10
Argentina,Census 2001,1902,1902,Level 2,ISCED3C,ISCED4A,F,Total,parity_5,10
Argentina,Census 2001,1902,1902,Level 2,ISCED3C,ISCED4A,F,Total,parity_7,10
Argentina,Census 2001,1902,1902,Level 2,ISCED3C,ISCED4A,F,Total,women_total,140
Argentina,Census 2001,1902,1902,Level 4,ISCED5B,ISCED6,F,Total,children_total,0
Argentina,Census 2001,1902,1902,Level 4,ISCED5B,ISCED6,F,Total,parity_0,10
Argentina,Census 2001,1902,1902,Level 4,ISCED5B,ISCED6,F,Total,women_total,10
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,children_total,3290
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,parity_0,120
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,parity_1,50
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,parity_2,120
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,parity_3,70
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,parity_4,50
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,parity_5,100
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,parity_6,30
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,parity_7,100
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,parity_8,110
Argentina,Census 2001,1903,1903,Level 1,ISCED0,ISCED0,F,Total,women_total,750
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,children_total,1200
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,parity_0,120
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,parity_1,60
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,parity_2,90
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,parity_3,80
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,parity_4,40
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,parity_5,20
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,parity_6,10
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,parity_7,30
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,parity_8,20
Argentina,Census 2001,1903,1903,Level 1,ISCED1,ISCED2A,F,Total,women_total,470
Argentina,Census 2001,1903,1903,Level 2,ISCED3C,ISCED4A,F,Total,children_total,320
Argentina,Census 2001,1903,1903,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,20
Argentina,Census 2001,1903,1903,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,70
Argentina,Census 2001,1903,1903,Level 2,ISCED3C,ISCED4A,F,Total,parity_3,30
Argentina,Census 2001,1903,1903,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,10
Argentina,Census 2001,1903,1903,Level 2,ISCED3C,ISCED4A,F,Total,parity_5,10
Argentina,Census 2001,1903,1903,Level 2,ISCED3C,ISCED4A,F,Total,women_total,140
Argentina,Census 2001,1903,1903,Level 4,ISCED5B,ISCED6,F,Total,children_total,0
Argentina,Census 2001,1903,1903,Level 4,ISCED5B,ISCED6,F,Total,parity_0,20
Argentina,Census 2001,1903,1903,Level 4,ISCED5B,ISCED6,F,Total,women_total,20
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,children_total,4290
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,parity_0,120
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,parity_1,160
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,parity_2,160
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,parity_3,160
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,parity_4,120
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,parity_5,50
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,parity_6,80
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,parity_7,80
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,parity_8,160
Argentina,Census 2001,1904,1904,Level 1,ISCED0,ISCED0,F,Total,women_total,1090
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,children_total,3160
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,parity_0,190
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,parity_1,190
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,parity_2,260
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,parity_3,150
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,parity_4,100
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,parity_5,50
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,parity_6,40
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,parity_7,20
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,parity_8,110
Argentina,Census 2001,1904,1904,Level 1,ISCED1,ISCED2A,F,Total,women_total,1110
Argentina,Census 2001,1904,1904,Level 2,ISCED3C,ISCED4A,F,Total,children_total,500
Argentina,Census 2001,1904,1904,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,40
Argentina,Census 2001,1904,1904,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,100
Argentina,Census 2001,1904,1904,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,90
Argentina,Census 2001,1904,1904,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,20
Argentina,Census 2001,1904,1904,Level 2,ISCED3C,ISCED4A,F,Total,parity_6,10
Argentina,Census 2001,1904,1904,Level 2,ISCED3C,ISCED4A,F,Total,parity_8,10
Argentina,Census 2001,1904,1904,Level 2,ISCED3C,ISCED4A,F,Total,women_total,270
Argentina,Census 2001,1904,1904,Level 4,ISCED5B,ISCED6,F,Total,children_total,20
Argentina,Census 2001,1904,1904,Level 4,ISCED5B,ISCED6,F,Total,parity_0,20
Argentina,Census 2001,1904,1904,Level 4,ISCED5B,ISCED6,F,Total,parity_2,10
Argentina,Census 2001,1904,1904,Level 4,ISCED5B,ISCED6,F,Total,women_total,30
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,children_total,6180
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,parity_0,180
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,parity_1,220
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,parity_2,260
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,parity_3,130
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,parity_4,170
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,parity_5,110
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,parity_6,80
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,parity_7,130
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,parity_8,240
Argentina,Census 2001,1905,1905,Level 1,ISCED0,ISCED0,F,Total,women_total,1520
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,children_total,3040
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,parity_0,200
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,parity_1,260
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,parity_2,350
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,parity_3,220
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,parity_4,60
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,parity_5,80
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,parity_6,30
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,parity_7,10
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,parity_8,50
Argentina,Census 2001,1905,1905,Level 1,ISCED1,ISCED2A,F,Total,women_total,1260
Argentina,Census 2001,1905,1905,Level 2,ISCED3C,ISCED4A,F,Total,children_total,680
Argentina,Census 2001,1905,1905,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,80
Argentina,Census 2001,1905,1905,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,50
Argentina,Census 2001,1905,1905,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,110
Argentina,Census 2001,1905,1905,Level 2,ISCED3C,ISCED4A,F,Total,parity_3,70
Argentina,Census 2001,1905,1905,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,10
Argentina,Census 2001,1905,1905,Level 2,ISCED3C,ISCED4A,F,Total,parity_5,20
Argentina,Census 2001,1905,1905,Level 2,ISCED3C,ISCED4A,F,Total,parity_6,10
Argentina,Census 2001,1905,1905,Level 2,ISCED3C,ISCED4A,F,Total,women_total,350
Argentina,Census 2001,1905,1905,Level 4,ISCED5B,ISCED6,F,Total,children_total,20
Argentina,Census 2001,1905,1905,Level 4,ISCED5B,ISCED6,F,Total,parity_2,10
Argentina,Census 2001,1905,1905,Level 4,ISCED5B,ISCED6,F,Total,women_total,10
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,children_total,8130
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,parity_0,200
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,parity_1,160
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,parity_2,360
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,parity_3,240
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,parity_4,160
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,parity_5,100
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,parity_6,210
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,parity_7,100
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,parity_8,340
Argentina,Census 2001,1906,1906,Level 1,ISCED0,ISCED0,F,Total,women_total,1870
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,children_total,4600
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,parity_0,310
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,parity_1,440
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,parity_2,430
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,parity_3,240
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,parity_4,150
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,parity_5,70
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,parity_6,30
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,parity_7,90
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,parity_8,90
Argentina,Census 2001,1906,1906,Level 1,ISCED1,ISCED2A,F,Total,women_total,1850
Argentina,Census 2001,1906,1906,Level 2,ISCED3C,ISCED4A,F,Total,children_total,870
Argentina,Census 2001,1906,1906,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,140
Argentina,Census 2001,1906,1906,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,90
Argentina,Census 2001,1906,1906,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,170
Argentina,Census 2001,1906,1906,Level 2,ISCED3C,ISCED4A,F,Total,parity_3,50
Argentina,Census 2001,1906,1906,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,60
Argentina,Census 2001,1906,1906,Level 2,ISCED3C,ISCED4A,F,Total,parity_5,10
Argentina,Census 2001,1906,1906,Level 2,ISCED3C,ISCED4A,F,Total,women_total,520
Argentina,Census 2001,1906,1906,Level 4,ISCED5B,ISCED6,F,Total,children_total,70
Argentina,Census 2001,1906,1906,Level 4,ISCED5B,ISCED6,F,Total,parity_2,20
Argentina,Census 2001,1906,1906,Level 4,ISCED5B,ISCED6,F,Total,parity_3,10
Argentina,Census 2001,1906,1906,Level 4,ISCED5B,ISCED6,F,Total,women_total,30
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,children_total,9150
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,parity_0,300
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,parity_1,350
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,parity_2,340
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,parity_3,300
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,parity_4,150
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,parity_5,250
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,parity_6,140
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,parity_7,90
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,parity_8,390
Argentina,Census 2001,1907,1907,Level 1,ISCED0,ISCED0,F,Total,women_total,2310
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,children_total,6720
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,parity_0,460
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,parity_1,500
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,parity_2,620
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,parity_3,420
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,parity_4,260
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,parity_5,80
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,parity_6,70
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,parity_7,80
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,parity_8,130
Argentina,Census 2001,1907,1907,Level 1,ISCED1,ISCED2A,F,Total,women_total,2620
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,children_total,1260
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,280
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,170
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,230
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,parity_3,80
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,20
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,parity_5,10
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,parity_6,30
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,parity_8,10
Argentina,Census 2001,1907,1907,Level 2,ISCED3C,ISCED4A,F,Total,women_total,830
Argentina,Census 2001,1907,1907,Level 4,ISCED5B,ISCED6,F,Total,children_total,110
Argentina,Census 2001,1907,1907,Level 4,ISCED5B,ISCED6,F,Total,parity_0,20
Argentina,Census 2001,1907,1907,Level 4,ISCED5B,ISCED6,F,Total,parity_2,40
Argentina,Census 2001,1907,1907,Level 4,ISCED5B,ISCED6,F,Total,parity_3,10
Argentina,Census 2001,1907,1907,Level 4,ISCED5B,ISCED6,F,Total,women_total,70
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,children_total,13140
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,parity_0,500
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,parity_1,520
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,parity_2,630
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,parity_3,480
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,parity_4,420
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,parity_5,300
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,parity_6,110
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,parity_7,190
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,parity_8,460
Argentina,Census 2001,1908,1908,Level 1,ISCED0,ISCED0,F,Total,women_total,3610
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,children_total,8040
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,parity_0,650
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,parity_1,690
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,parity_2,800
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,parity_3,480
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,parity_4,210
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,parity_5,120
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,parity_6,110
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,parity_7,70
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,parity_8,180
Argentina,Census 2001,1908,1908,Level 1,ISCED1,ISCED2A,F,Total,women_total,3310
Argentina,Census 2001,1908,1908,Level 2,ISCED3C,ISCED4A,F,Total,children_total,1320
Argentina,Census 2001,1908,1908,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,270
Argentina,Census 2001,1908,1908,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,130
Argentina,Census 2001,1908,1908,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,240
Argentina,Census 2001,1908,1908,Level 2,ISCED3C,ISCED4A,F,Total,parity_3,130
Argentina,Census 2001,1908,1908,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,80
Argentina,Census 2001,1908,1908,Level 2,ISCED3C,ISCED4A,F,Total,women_total,850
Argentina,Census 2001,1908,1908,Level 4,ISCED5B,ISCED6,F,Total,children_total,230
Argentina,Census 2001,1908,1908,Level 4,ISCED5B,ISCED6,F,Total,parity_0,50
Argentina,Census 2001,1908,1908,Level 4,ISCED5B,ISCED6,F,Total,parity_1,30
Argentina,Census 2001,1908,1908,Level 4,ISCED5B,ISCED6,F,Total,parity_2,40
Argentina,Census 2001,1908,1908,Level 4,ISCED5B,ISCED6,F,Total,parity_3,40
Argentina,Census 2001,1908,1908,Level 4,ISCED5B,ISCED6,F,Total,women_total,160
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,children_total,16900
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,parity_0,600
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,parity_1,700
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,parity_2,960
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,parity_3,570
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,parity_4,500
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,parity_5,430
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,parity_6,100
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,parity_7,170
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,parity_8,680
Argentina,Census 2001,1909,1909,Level 1,ISCED0,ISCED0,F,Total,women_total,4710
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,children_total,10360
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,parity_0,890
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,parity_1,820
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,parity_2,1120
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,parity_3,800
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,parity_4,280
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,parity_5,170
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,parity_6,80
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,parity_7,80
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,parity_8,180
Argentina,Census 2001,1909,1909,Level 1,ISCED1,ISCED2A,F,Total,women_total,4420
Argentina,Census 2001,1909,1909,Level 2,ISCED3C,ISCED4A,F,Total,children_total,2750
Argentina,Census 2001,1909,1909,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,300
Argentina,Census 2001,1909,1909,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,240
Argentina,Census 2001,1909,1909,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,360
Argentina,Census 2001,1909,1909,Level 2,ISCED3C,ISCED4A,F,Total,parity_3,310
Argentina,Census 2001,1909,1909,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,70
Argentina,Census 2001,1909,1909,Level 2,ISCED3C,ISCED4A,F,Total,parity_5,20
