country,data_source,cohort_from,cohort_to,edu_eurrep,edu_from,edu_to,sex,origin,stat,value
Mexico,Census 2010,1913,1913,Level 1,ISCED1,ISCED2A,F,Total,parity_6,112
Mexico,Census 2010,1913,1913,Level 1,ISCED1,ISCED2A,F,Total,parity_7,79
Mexico,Census 2010,1913,1913,Level 1,ISCED1,ISCED2A,F,Total,parity_8,236
Mexico,Census 2010,1913,1913,Level 1,ISCED1,ISCED2A,F,Total,parity_unknown,16
Mexico,Census 2010,1913,1913,Level 1,ISCED1,ISCED2A,F,Total,women_total,1118
Mexico,Census 2010,1913,1913,Level 2,ISCED3C,ISCED4A,F,Total,children_total,355
Mexico,Census 2010,1913,1913,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,35
Mexico,Census 2010,1913,1913,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,24
Mexico,Census 2010,1913,1913,Level 2,ISCED3C,ISCED4A,F,Total,parity_8,28
Mexico,Census 2010,1913,1913,Level 2,ISCED3C,ISCED4A,F,Total,women_total,87
Mexico,Census 2010,1913,1913,Level 4,ISCED5B,ISCED6,F,Total,children_total,8
Mexico,Census 2010,1913,1913,Level 4,ISCED5B,ISCED6,F,Total,parity_1,8
Mexico,Census 2010,1913,1913,Level 4,ISCED5B,ISCED6,F,Total,women_total,8
Mexico,Census 2010,1913,1913,Level Unknown,Unknown,Unknown,F,Total,children_total,322
Mexico,Census 2010,1913,1913,Level Unknown,Unknown,Unknown,F,Total,parity_0,4
Mexico,Census 2010,1913,1913,Level Unknown,Unknown,Unknown,F,Total,parity_1,9
Mexico,Census 2010,1913,1913,Level Unknown,Unknown,Unknown,F,Total,parity_5,1
Mexico,Census 2010,1913,1913,Level Unknown,Unknown,Unknown,F,Total,parity_7,44
Mexico,Census 2010,1913,1913,Level Unknown,Unknown,Unknown,F,Total,women_total,58
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,children_total,53365
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_0,470
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_1,368
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_2,359
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_3,436
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_4,463
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_5,449
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_6,665
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_7,618
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_8,3608
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,parity_unknown,165
Mexico,Census 2010,1914,1914,Level 1,ISCED0,ISCED0,F,Total,women_total,7601
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,children_total,7589
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,parity_0,164
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,parity_1,377
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,parity_2,93
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,parity_3,152
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,parity_4,207
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,parity_5,140
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,parity_6,195
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,parity_7,120
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,parity_8,320
Mexico,Census 2010,1914,1914,Level 1,ISCED1,ISCED2A,F,Total,women_total,1768
Mexico,Census 2010,1914,1914,Level 2,ISCED3C,ISCED4A,F,Total,children_total,3274
Mexico,Census 2010,1914,1914,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,8
Mexico,Census 2010,1914,1914,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,20
Mexico,Census 2010,1914,1914,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,19
Mexico,Census 2010,1914,1914,Level 2,ISCED3C,ISCED4A,F,Total,parity_3,19
Mexico,Census 2010,1914,1914,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,31
Mexico,Census 2010,1914,1914,Level 2,ISCED3C,ISCED4A,F,Total,parity_5,601
Mexico,Census 2010,1914,1914,Level 2,ISCED3C,ISCED4A,F,Total,parity_6,5
Mexico,Census 2010,1914,1914,Level 2,ISCED3C,ISCED4A,F,Total,women_total,703
Mexico,Census 2010,1914,1914,Level 4,ISCED5B,ISCED6,F,Total,children_total,530
Mexico,Census 2010,1914,1914,Level 4,ISCED5B,ISCED6,F,Total,parity_0,12
Mexico,Census 2010,1914,1914,Level 4,ISCED5B,ISCED6,F,Total,parity_1,1
Mexico,Census 2010,1914,1914,Level 4,ISCED5B,ISCED6,F,Total,parity_2,16
Mexico,Census 2010,1914,1914,Level 4,ISCED5B,ISCED6,F,Total,parity_3,27
Mexico,Census 2010,1914,1914,Level 4,ISCED5B,ISCED6,F,Total,parity_4,90
Mexico,Census 2010,1914,1914,Level 4,ISCED5B,ISCED6,F,Total,parity_8,7
Mexico,Census 2010,1914,1914,Level 4,ISCED5B,ISCED6,F,Total,women_total,153
Mexico,Census 2010,1914,1914,Level Unknown,Unknown,Unknown,F,Total,children_total,1246
Mexico,Census 2010,1914,1914,Level Unknown,Unknown,Unknown,F,Total,parity_1,1
Mexico,Census 2010,1914,1914,Level Unknown,Unknown,Unknown,F,Total,parity_4,1
Mexico,Census 2010,1914,1914,Level Unknown,Unknown,Unknown,F,Total,parity_5,45
Mexico,Census 2010,1914,1914,Level Unknown,Unknown,Unknown,F,Total,parity_6,1
Mexico,Census 2010,1914,1914,Level Unknown,Unknown,Unknown,F,Total,parity_8,112
Mexico,Census 2010,1914,1914,Level Unknown,Unknown,Unknown,F,Total,women_total,160
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,children_total,58965
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_0,579
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_1,549
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_2,302
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_3,718
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_4,452
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_5,775
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_6,779
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_7,989
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_8,3709
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,parity_unknown,95
Mexico,Census 2010,1915,1915,Level 1,ISCED0,ISCED0,F,Total,women_total,8947
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,children_total,10509
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_0,316
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_1,173
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_2,284
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_3,228
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_4,315
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_5,309
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_6,180
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_7,139
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_8,449
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,parity_unknown,1
Mexico,Census 2010,1915,1915,Level 1,ISCED1,ISCED2A,F,Total,women_total,2394
Mexico,Census 2010,1915,1915,Level 2,ISCED3C,ISCED4A,F,Total,children_total,189
Mexico,Census 2010,1915,1915,Level 2,ISCED3C,ISCED4A,F,Total,parity_0,6
Mexico,Census 2010,1915,1915,Level 2,ISCED3C,ISCED4A,F,Total,parity_1,10
Mexico,Census 2010,1915,1915,Level 2,ISCED3C,ISCED4A,F,Total,parity_2,10
Mexico,Census 2010,1915,1915,Level 2,ISCED3C,ISCED4A,F,Total,parity_3,17
Mexico,Census 2010,1915,1915,Level 2,ISCED3C,ISCED4A,F,Total,parity_4,21
Mexico,Census 2010,1915,1915,Level 2,ISCED3C,ISCED4A,F,Total,parity_6,4
Mexico,Census 2010,1915,1915,Level 2,ISCED3C,ISCED4A,F,Total,women_total,68
Mexico,Census 2010,1915,1915,Level 4,ISCED5B,ISCED6,F,Total,children_total,14
Mexico,Census 2010,1915,1915,Level 4,ISCED5B,ISCED6,F,Total,parity_2,4
Mexico,Census 2010,1915,1915,Level 4,ISCED5B,ISCED6,F,Total,parity_6,1
Mexico,Census 2010,1915,1915,Level 4,ISCED5B,ISCED6,F,Total,women_total,5
Mexico,Census 2010,1915,1915,Level Unknown,Unknown,Unknown,F,Total,children_total,188
Mexico,Census 2010,1915,1915,Level Unknown,Unknown,Unknown,F,Total,parity_0,7
Mexico,Census 2010,1915,1915,Level Unknown,Unknown,Unknown,F,Total,parity_4,5
Mexico,Census 2010,1915,1915,Level Unknown,Unknown,Unknown,F,Total,parity_5,5
Mexico,Census 2010,1915,1915,Level Unknown,Unknown,Unknown,F,Total,parity_8,15
Mexico,Census 2010,1915,1915,Level Unknown,Unknown,Unknown,F,Total,parity_unknown,84
Mexico,Census 2010,1915,1915,Level Unknown,Unknown,Unknown,F,Total,women_total,116
Mexico,Census 2010,1916,1916,Level 1,ISCED0,ISCED0,F,Total,children_total,59607
Mexico,Census 2010,1916,1916,Level 1,ISCED0,ISCED0,F,Total,parity_0,629
