Denmark, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 14/03/2023
Year   Age   Cohort      Exposure
1917    30    1886       11173.28
1917    31    1886       11169.62
1917    31    1885       11345.77
1917    32    1885       11323.49
1917    32    1884       11471.14
1917    33    1884       11441.53
1917    33    1883       10435.68
1917    34    1883       10411.02
1917    34    1882       10608.67
1917    35    1882       10584.59
1917    35    1881        9895.74
1917    36    1881        9870.85
1917    36    1880       10257.50
1917    37    1880       10228.04
1917    37    1879        9753.19
1917    38    1879        9719.32
1917    38    1878        9626.47
1917    39    1878        9587.34
1917    39    1877        9299.65
1917    40    1877        9260.79
1917    40    1876        9539.94
1917    41    1876        9503.30
1917    41    1875        9079.61
1917    42    1875        9049.67
1917    42    1874        8348.32
1917    43    1874        8322.98
1917    43    1873        8052.80
1917    44    1873        8024.26
1917    44    1872        8499.57
1917    45    1872        8464.80
1917    45    1871        7308.94
1917    46    1871        7278.85
1917    46    1870        7891.34
1917    47    1870        7871.37
1917    47    1869        7631.02
1917    48    1869        7610.03
1917    48    1868        7454.85
1917    49    1868        7428.86
1917    49    1867        7078.51
1917    50    1867        7048.07
1917    50    1866        7205.72
1917    51    1866        7180.49
1917    51    1865        6855.31
1917    52    1865        6825.59
1917    52    1864        6785.40
1917    53    1864        6752.23
1917    53    1863        6587.71
1917    54    1863        6555.49
1917    54    1862        6218.64
1917    55    1862        6178.73
1917    55    1861        6091.04
1918    12    1906       15697.92
1918    12    1905       14810.80
1918    13    1905       15532.27
1918    13    1904       14755.94
1918    14    1904       15255.85
1918    14    1903       14350.47
1918    15    1903       15020.10
1918    15    1902       14874.98
1918    16    1902       15044.73
1918    16    1901       14061.62
1918    17    1901       14288.88
1918    17    1900       14583.76
1918    18    1900       15153.87
1918    18    1899       14052.06
1918    19    1899       14328.16
1918    19    1898       13968.30
1918    20    1898       14288.80
1918    20    1897       13170.53
1918    21    1897       13591.82
1918    21    1896       13867.89
1918    22    1896       13916.34
1918    22    1895       13060.21
1918    23    1895       13400.14
1918    23    1894       12523.19
1918    24    1894       13004.52
1918    24    1893       12122.59
1918    25    1893       12594.93
1918    25    1892       12230.56
1918    26    1892       12351.34
1918    26    1891       11474.26
1918    27    1891       11907.28
1918    27    1890       11726.93
1918    28    1890       12056.87
1918    28    1889       11503.65
1918    29    1889       11462.57
1918    29    1888       11803.53
1918    30    1888       11757.62
1918    30    1887       11410.25
1918    31    1887       11363.56
1918    31    1886       11147.85
1918    32    1886       11109.88
1918    32    1885       11299.18
1918    33    1885       11248.35
1918    33    1884       11416.31
1918    34    1884       11354.69
1918    34    1883       10388.49
1918    35    1883       10328.82
1918    35    1882       10563.12
1918    36    1882       10508.81
1918    36    1881        9851.28
1918    37    1881        9802.95
1918    37    1880       10208.59
1918    38    1880       10162.15
1918    38    1879        9699.29
1918    39    1879        9646.62
1918    39    1878        9564.26
1918    40    1878        9511.36
1918    40    1877        9241.17
1918    41    1877        9196.58
1918    41    1876        9483.06
1918    42    1876        9439.39
1918    42    1875        9031.86
1918    43    1875        8995.63
1918    43    1874        8305.28
1918    44    1874        8273.39
1918    44    1873        8005.54
1918    45    1873        7975.84
1918    45    1872        8444.32
1918    46    1872        8414.31
1918    46    1871        7261.62
1918    47    1871        7237.56
1918    47    1870        7854.37
1918    48    1870        7826.07
1918    48    1869        7591.22
1918    49    1869        7564.51
1918    49    1868        7409.49
1918    50    1868        7386.04
1918    50    1867        7028.35
1918    51    1867        7001.60
1918    51    1866        7162.24
1918    52    1866        7132.82
1918    52    1865        6803.47
1918    53    1865        6773.91
1918    53    1864        6734.23
1918    54    1864        6700.90
1918    54    1863        6532.55
1918    55    1863        6485.03
1918    55    1862        6153.84
1919    12    1907       15855.82
1919    12    1906       15404.08
1919    13    1906       15668.64
1919    13    1905       14774.73
1919    14    1905       15504.60
1919    14    1904       14717.15
1919    15    1904       15226.83
1919    15    1903       14312.90
1919    16    1903       14999.62
1919    16    1902       14834.27
1919    17    1902       15027.10
1919    17    1901       14011.12
1919    18    1901       14273.73
1919    18    1900       14521.13
1919    19    1900       15149.79
1919    19    1899       13987.84
1919    20    1899       14325.13
1919    20    1898       13903.20
1919    21    1898       14295.90
1919    21    1897       13108.18
1919    22    1897       13597.42
1919    22    1896       13801.66
1919    23    1896       13916.34
1919    23    1895       12987.86
1919    24    1895       13414.87
1919    24    1894       12463.48
1919    25    1894       13018.81
1919    25    1893       12056.07
1919    26    1893       12605.14
1919    26    1892       12155.66
1919    27    1892       12360.41
1919    27    1891       11407.72
1919    28    1891       11902.69
1919    28    1890       11657.13
1919    29    1890       12039.08
1919    29    1889       11423.42
1919    30    1889       11438.58
1919    30    1888       11719.86
1919    31    1888       11738.21
1919    31    1887       11330.50
1919    32    1887       11344.19
1919    32    1886       11078.81
1919    33    1886       11079.47
1919    33    1885       11210.58
1919    34    1885       11193.55
1919    34    1884       11319.33
1919    35    1884       11293.19
1919    35    1883       10293.63
1919    36    1883       10266.19
1919    36    1882       10480.32
1919    37    1882       10457.42
1919    37    1881        9775.38
1919    38    1881        9746.82
1919    38    1880       10134.94
1919    39    1880       10102.50
1919    39    1879        9615.62
1919    40    1879        9582.64
1919    40    1878        9485.10
1919    41    1878        9451.06
1919    41    1877        9168.85
1919    42    1877        9138.50
1919    42    1876        9414.80
1919    43    1876        9387.41
1919    43    1875        8970.54
1919    44    1875        8952.39
1919    44    1874        8251.19
1919    45    1874        8234.82
1919    45    1873        7950.95
1919    46    1873        7934.45
1919    46    1872        8391.41
1919    47    1872        8375.58
1919    47    1871        7214.20
1919    48    1871        7201.85
1919    48    1870        7801.98
1919    49    1870        7790.61
1919    49    1869        7541.23
1919    50    1869        7520.91
1919    50    1868        7359.02
1919    51    1868        7339.93
1919    51    1867        6977.38
1919    52    1867        6956.79
1919    52    1866        7104.74
1919    53    1866        7076.87
1919    53    1865        6748.16
1919    54    1865        6719.06
1919    54    1864        6672.85
1919    55    1864        6639.41
1919    55    1863        6452.03
1920    12    1908       16210.07
1920    12    1907       15336.18
1920    13    1907       15746.01
1920    13    1906       15375.36
1920    14    1906       15700.99
1920    14    1905       14748.40
1920    15    1905       15441.61
1920    15    1904       14689.17
1920    16    1904       15317.46
1920    16    1903       14293.38
1920    17    1903       14914.67
1920    17    1902       14816.90
1920    18    1902       15065.50
1920    18    1901       13996.27
1920    19    1901       14315.79
1920    19    1900       14517.21
1920    20    1900       15161.67
1920    20    1899       13984.87
1920    21    1899       14145.24
1920    21    1898       13910.10
1920    22    1898       14473.58
1920    22    1897       13113.58
1920    23    1897       13568.22
1920    23    1896       13801.66
1920    24    1896       13930.26
1920    24    1895       13002.13
1920    25    1895       13455.85
1920    25    1894       12477.19
1920    26    1894       12996.82
1920    26    1893       12065.86
1920    27    1893       12632.72
1920    27    1892       12164.59
1920    28    1892       12213.26
1920    28    1891       11403.31
1920    29    1891       11983.98
1920    29    1890       11639.92
1920    30    1890       12073.73
1920    30    1889       11414.55
1920    31    1889       11357.60
1920    31    1888       11715.17
1920    32    1888       11624.83
1920    32    1887       11321.03
1920    33    1887       11239.72
1920    33    1886       11055.08
1920    34    1886       10884.44
1920    34    1885       11169.58
1920    35    1885       11101.48
1920    35    1884       11269.20
1920    36    1884       11231.28
1920    36    1883       10245.95
1920    37    1883       10146.98
1920    37    1882       10436.75
1920    38    1882       10290.76
1920    38    1881        9725.71
1920    39    1881        9646.89
1920    39    1880       10080.14
1920    40    1880       10029.00
1920    40    1879        9562.94
1920    41    1879        9515.95
1920    41    1878        9430.56
1920    42    1878        9448.65
1920    42    1877        9118.58
1920    43    1877        9029.37
1920    43    1876        9366.60
1920    44    1876        9347.42
1920    44    1875        8931.69
1920    45    1875        8840.52
1920    45    1874        8214.23
1920    46    1874        8170.66
1920    46    1873        7914.36
1920    47    1873        7832.01
1920    47    1872        8354.15
1920    48    1872        8215.84
1920    48    1871        7183.72
1920    49    1871        7077.00
1920    49    1870        7770.59
1920    50    1870        7696.45
1920    50    1869        7498.74
1920    51    1869        7369.12
1920    51    1868        7320.19
1920    52    1868        7197.43
1920    52    1867        6931.80
1920    53    1867        6848.00
1920    53    1866        7051.17
1920    54    1866        6873.82
1920    54    1865        6695.36
1920    55    1865        6552.66
1920    55    1864        6614.21
1921    12    1909       17349.45
1921    12    1908       16470.99
1921    13    1908       17169.43
1921    13    1907       16137.60
1921    14    1907       16655.43
1921    14    1906       16283.20
1921    15    1906       16574.12
1921    15    1905       15557.66
1921    16    1905       16321.52
1921    16    1904       15665.30
1921    17    1904       16214.27
1921    17    1903       15065.31
1921    18    1903       15765.14
1921    18    1902       15684.24
1921    19    1902       15876.04
1921    19    1901       14851.79
1921    20    1901       15109.85
1921    20    1900       15331.47
1921    21    1900       15958.16
1921    21    1899       14550.49
1921    22    1899       14872.12
1921    22    1898       14818.51
1921    23    1898       15190.97
1921    23    1897       13794.03
1921    24    1897       14249.52
1921    24    1896       14499.76
1921    25    1896       14581.58
1921    25    1895       13727.62
1921    26    1895       14125.81
1921    26    1894       13073.74
1921    27    1894       13606.54
1921    27    1893       12689.42
1921    28    1893       13214.68
1921    28    1892       12609.51
1921    29    1892       12768.14
1921    29    1891       12028.13
1921    30    1891       12505.33
1921    30    1890       12226.37
1921    31    1890       12614.62
1921    31    1889       11905.31
1921    32    1889       11871.19
1921    32    1888       12145.65
1921    33    1888       12117.35
1921    33    1887       11769.81
1921    34    1887       11743.02
1921    34    1886       11371.47
1921    35    1886       11329.35
1921    35    1885       11623.81
1921    36    1885       11591.02
1921    36    1884       11747.31
1921    37    1884       11714.19
1921    37    1883       10613.15
1921    38    1883       10579.20
1921    38    1882       10767.65
1921    39    1882       10739.19
1921    39    1881       10089.98
1921    40    1881       10055.35
1921    40    1880       10490.48
1921    41    1880       10463.86
1921    41    1879        9979.48
1921    42    1879        9937.70
1921    42    1878        9905.14
1921    43    1878        9869.52
1921    43    1877        9470.14
1921    44    1877        9429.02
1921    44    1876        9809.80
1921    45    1876        9765.20
1921    45    1875        9275.97
1921    46    1875        9237.86
1921    46    1874        8595.64
1921    47    1874        8558.19
1921    47    1873        8213.81
1921    48    1873        8168.03
1921    48    1872        8651.47
1921    49    1872        8619.03
1921    49    1871        7418.64
1921    50    1871        7365.53
1921    50    1870        8080.14
1921    51    1870        8037.53
1921    51    1869        7709.30
1921    52    1869        7664.70
1921    52    1868        7514.30
1921    53    1868        7468.03
1921    53    1867        7152.47
1921    54    1867        7097.37
1921    54    1866        7192.13
1921    55    1866        7132.20
1921    55    1865        6873.46
1922    12    1910       17598.08
1922    12    1909       16820.55
1922    13    1909       17331.17
1922    13    1908       16444.57
1922    14    1908       17147.97
1922    14    1907       16109.57
1922    15    1907       16621.88
1922    15    1906       16263.88
1922    16    1906       16554.43
1922    16    1905       15525.48
1922    17    1905       16282.06
1922    17    1904       15641.73
1922    18    1904       16180.16
1922    18    1903       15022.86
1922    19    1903       15711.37
1922    19    1902       15653.96
1922    20    1902       15854.39
1922    20    1901       14816.15
1922    21    1901       15065.42
1922    21    1900       15291.84
1922    22    1900       15930.08
1922    22    1899       14518.88
1922    23    1899       14839.74
1922    23    1898       14781.03
1922    24    1898       15157.52
1922    24    1897       13742.48
1922    25    1897       14194.54
1922    25    1896       14461.42
1922    26    1896       14544.43
1922    26    1895       13691.19
1922    27    1895       14090.26
1922    27    1894       13040.46
1922    28    1894       13568.24
1922    28    1893       12649.32
1922    29    1893       13169.21
1922    29    1892       12565.86
1922    30    1892       12724.80
1922    30    1891       11980.67
1922    31    1891       12464.47
1922    31    1890       12196.38
1922    32    1890       12575.47
1922    32    1889       11850.80
1922    33    1889       11815.52
1922    33    1888       12100.48
1922    34    1888       12068.85
1922    34    1887       11724.81
1922    35    1887       11699.69
1922    35    1886       11315.48
1922    36    1886       11275.85
1922    36    1885       11570.47
1922    37    1885       11540.68
1922    37    1884       11694.81
1922    38    1884       11662.69
1922    38    1883       10557.47
1922    39    1883       10527.85
1922    39    1882       10724.48
1922    40    1882       10699.69
1922    40    1881       10038.31
1922    41    1881        9995.19
1922    41    1880       10444.64
1922    42    1880       10418.19
1922    42    1879        9916.48
1922    43    1879        9881.19
1922    43    1878        9849.64
1922    44    1878        9813.19
1922    44    1877        9409.31
1922    45    1877        9364.69
1922    45    1876        9740.80
1922    46    1876        9697.69
1922    46    1875        9213.47
1922    47    1875        9181.02
1922    47    1874        8537.80
1922    48    1874        8498.19
1922    48    1873        8145.47
1922    49    1873        8087.04
1922    49    1872        8595.63
1922    50    1872        8572.36
1922    50    1871        7340.47
1922    51    1871        7285.69
1922    51    1870        8014.97
1922    52    1870        7966.20
1922    52    1869        7640.63
1922    53    1869        7596.37
1922    53    1868        7442.13
1922    54    1868        7384.87
1922    54    1867        7068.29
1922    55    1867        7009.87
1922    55    1866        7101.62
1923    12    1911       17058.36
1923    12    1910       16997.92
1923    13    1910       17569.09
1923    13    1909       16802.83
1923    14    1909       17300.20
1923    14    1908       16424.03
1923    15    1908       17115.79
1923    15    1907       16077.12
1923    16    1907       16586.80
1923    16    1906       16244.57
1923    17    1906       16507.49
1923    17    1905       15487.94
1923    18    1905       16240.54
1923    18    1904       15608.84
1923    19    1904       16134.36
1923    19    1903       14971.63
1923    20    1903       15668.36
1923    20    1902       15632.61
1923    21    1902       15802.53
1923    21    1901       14772.58
1923    22    1901       15025.03
1923    22    1900       15264.92
1923    23    1900       15876.46
1923    23    1899       14487.26
1923    24    1899       14786.10
1923    24    1898       14748.48
1923    25    1898       15105.32
1923    25    1897       13689.46
1923    26    1897       14154.84
1923    26    1896       14424.57
1923    27    1896       14493.72
1923    27    1895       13656.74
1923    28    1895       14042.52
1923    28    1894       13003.76
1923    29    1894       13516.67
1923    29    1893       12605.79
1923    30    1893       13120.16
1923    30    1892       12523.20
1923    31    1892       12678.94
1923    31    1891       11941.53
1923    32    1891       12420.04
1923    32    1890       12158.53
1923    33    1890       12523.61
1923    33    1889       11802.82
1923    34    1889       11779.34
1923    34    1888       12052.15
1923    35    1888       12017.85
1923    35    1887       11681.98
1923    36    1887       11645.35
1923    36    1886       11259.32
1923    37    1886       11229.35
1923    37    1885       11523.31
1923    38    1885       11482.85
1923    38    1884       11645.32
1923    39    1884       11607.02
1923    39    1883       10511.32
1923    40    1883       10474.02
1923    40    1882       10681.15
1923    41    1882       10639.69
1923    41    1881        9976.32
1923    42    1881        9942.35
1923    42    1880       10403.32
1923    43    1880       10368.18
1923    43    1879        9863.15
1923    44    1879        9827.35
1923    44    1878        9794.15
1923    45    1878        9753.85
1923    45    1877        9347.15
1923    46    1877        9308.19
1923    46    1876        9675.98
1923    47    1876        9633.69
1923    47    1875        9163.15
1923    48    1875        9115.52
1923    48    1874        8479.31
1923    49    1874        8433.52
1923    49    1873        8062.81
1923    50    1873        8018.19
1923    50    1872        8551.48
1923    51    1872        8496.36
1923    51    1871        7262.81
1923    52    1871        7215.86
1923    52    1870        7940.14
1923    53    1870        7890.19
1923    53    1869        7569.64
1923    54    1869        7513.36
1923    54    1868        7355.80
1923    55    1868        7300.53
1923    55    1867        6981.63
1924    12    1912       17401.34
1924    12    1911       16547.64
1924    13    1911       17050.24
1924    13    1910       16969.91
1924    14    1910       17550.77
1924    14    1909       16772.80
1924    15    1909       17269.73
1924    15    1908       16393.21
1924    16    1908       17086.17
1924    16    1907       16043.20
1924    17    1907       16542.07
1924    17    1906       16198.51
1924    18    1906       16470.14
1924    18    1905       15448.46
1924    19    1905       16199.54
1924    19    1904       15564.64
1924    20    1904       16087.02
1924    20    1903       14930.64
1924    21    1903       15617.67
1924    21    1902       15581.47
1924    22    1902       15765.27
1924    22    1901       14732.97
1924    23    1901       14984.64
1924    23    1900       15213.54
1924    24    1900       15827.43
1924    24    1899       14434.90
1924    25    1899       14739.55
1924    25    1898       14697.68
1924    26    1898       15063.25
1924    26    1897       13651.16
1924    27    1897       14113.60
1924    27    1896       14374.28
1924    28    1896       14458.07
1924    28    1895       13610.48
1924    29    1895       13996.82
1924    29    1894       12954.33
1924    30    1894       13476.33
1924    30    1893       12558.84
1924    31    1893       13077.24
1924    31    1892       12478.06
1924    32    1892       12636.60
1924    32    1891       11898.96
1924    33    1891       12379.18
1924    33    1890       12108.39
1924    34    1890       12482.94
1924    34    1889       11767.82
1924    35    1889       11743.34
1924    35    1888       12002.32
1924    36    1888       11973.68
1924    36    1887       11629.32
1924    37    1887       11602.18
1924    37    1886       11211.82
1924    38    1886       11175.68
1924    38    1885       11464.65
1924    39    1885       11429.35
1924    39    1884       11589.99
1924    40    1884       11560.19
1924    40    1883       10457.48
1924    41    1883       10428.35
1924    41    1882       10622.65
1924    42    1882       10588.02
1924    42    1881        9922.98
1924    43    1881        9884.02
1924    43    1880       10349.48
1924    44    1880       10315.18
1924    44    1879        9806.14
1924    45    1879        9759.36
1924    45    1878        9734.48
1924    46    1878        9695.36
1924    46    1877        9284.31
1924    47    1877        9234.36
1924    47    1876        9612.31
1924    48    1876        9562.19
1924    48    1875        9092.48
1924    49    1875        9050.36
1924    49    1874        8410.65
1924    50    1874        8363.86
1924    50    1873        7989.97
1924    51    1873        7933.86
1924    51    1872        8470.97
1924    52    1872        8430.69
1924    52    1871        7187.97
1924    53    1871        7129.53
1924    53    1870        7863.97
1924    54    1870        7805.03
1924    54    1869        7489.48
1924    55    1869        7442.36
1924    55    1868        7274.48
1925    12    1913       17163.28
1925    12    1912       16870.66
1925    13    1912       17374.43
1925    13    1911       16539.76
1925    14    1911       17023.34
1925    14    1910       16952.23
1925    15    1910       17520.25
1925    15    1909       16743.27
1925    16    1909       17239.77
1925    16    1908       16364.83
1925    17    1908       17046.84
1925    17    1907       15999.93
1925    18    1907       16497.85
1925    18    1906       16161.86
1925    19    1906       16422.70
1925    19    1905       15409.46
1925    20    1905       16152.91
1925    20    1904       15518.98
1925    21    1904       16043.25
1925    21    1903       14882.33
1925    22    1903       15574.14
1925    22    1902       15544.73
1925    23    1902       15714.91
1925    23    1901       14693.36
1925    24    1901       14938.69
1925    24    1900       15166.57
1925    25    1900       15770.75
1925    25    1899       14389.45
1925    26    1899       14681.86
1925    26    1898       14656.75
1925    27    1898       15014.59
1925    27    1897       13611.40
1925    28    1897       14068.81
1925    28    1896       14338.93
1925    29    1896       14403.85
1925    29    1895       13566.18
1925    30    1895       13948.58
1925    30    1894       12915.67
1925    31    1894       13428.84
1925    31    1893       12517.76
1925    32    1893       13027.68
1925    32    1892       12436.40
1925    33    1892       12583.68
1925    33    1891       11859.82
1925    34    1891       12340.88
1925    34    1890       12069.06
1925    35    1890       12427.01
1925    35    1889       11729.82
1925    36    1889       11699.85
1925    36    1888       11956.82
1925    37    1888       11923.35
1925    37    1887       11586.15
1925    38    1887       11551.35
1925    38    1886       11159.49
1925    39    1886       11126.85
1925    39    1885       11410.65
1925    40    1885       11366.69
1925    40    1884       11541.32
1925    41    1884       11502.52
1925    41    1883       10411.32
1925    42    1883       10376.85
1925    42    1882       10567.32
1925    43    1882       10529.68
1925    43    1881        9866.49
1925    44    1881        9826.69
1925    44    1880       10296.48
1925    45    1880       10250.69
1925    45    1879        9739.15
1925    46    1879        9701.52
1925    46    1878        9673.65
1925    47    1878        9633.02
1925    47    1877        9211.15
1925    48    1877        9168.19
1925    48    1876        9535.64
1925    49    1876        9486.52
1925    49    1875        9024.98
1925    50    1875        8977.85
1925    50    1874        8336.47
1925    51    1874        8279.19
1925    51    1873        7910.48
1925    52    1873        7865.02
1925    52    1872        8405.98
1925    53    1872        8346.86
1925    53    1871        7101.31
1925    54    1871        7046.86
1925    54    1870        7774.64
1925    55    1870        7714.69
1925    55    1869        7413.48
1926    12    1914       17305.50
1926    12    1913       16465.72
1926    13    1913       17128.06
1926    13    1912       16844.57
1926    14    1912       17347.52
1926    14    1911       16513.66
1926    15    1911       16932.98
1926    15    1910       16922.75
1926    16    1910       17421.57
1926    16    1909       16714.23
1926    17    1909       17187.98
1926    17    1908       16327.16
1926    18    1908       16998.82
1926    18    1907       15957.15
1926    19    1907       16450.57
1926    19    1906       16115.30
1926    20    1906       16315.19
1926    20    1905       15365.09
1926    21    1905       16099.09
1926    21    1904       15476.75
1926    22    1904       15963.34
1926    22    1903       14840.86
1926    23    1903       15545.47
1926    23    1902       15495.09
1926    24    1902       15604.64
1926    24    1901       14648.31
1926    25    1901       14868.51
1926    25    1900       15112.25
1926    26    1900       15677.30
1926    26    1899       14333.14
1926    27    1899       14587.74
1926    27    1898       14609.41
1926    28    1898       14913.73
1926    28    1897       13568.19
1926    29    1897       14050.99
1926    29    1896       14285.15
1926    30    1896       14313.98
1926    30    1895       13519.42
1926    31    1895       13860.73
1926    31    1894       12870.16
1926    32    1894       13366.55
1926    32    1893       12470.32
1926    33    1893       12986.81
1926    33    1892       12384.32
1926    34    1892       12506.07
1926    34    1891       11823.12
1926    35    1891       12289.30
1926    35    1890       12014.99
1926    36    1890       12322.78
1926    36    1889       11683.16
1926    37    1889       11654.51
1926    37    1888       11906.99
1926    38    1888       11855.51
1926    38    1887       11534.82
1926    39    1887       11458.84
1926    39    1886       11107.66
1926    40    1886       11107.34
1926    40    1885       11343.32
1926    41    1885       11276.68
1926    41    1884       11484.66
1926    42    1884       11422.67
1926    42    1883       10360.99
1926    43    1883       10303.68
1926    43    1882       10508.82
1926    44    1882       10444.51
1926    44    1881        9807.99
1926    45    1881        9787.34
1926    45    1880       10229.16
1926    46    1880       10165.84
1926    46    1879        9679.99
1926    47    1879        9633.51
1926    47    1878        9612.16
1926    48    1878        9550.51
1926    48    1877        9145.15
1926    49    1877        9117.01
1926    49    1876        9460.15
1926    50    1876        9392.01
1926    50    1875        8955.99
1926    51    1875        8878.68
1926    51    1874        8253.49
1926    52    1874        8198.18
1926    52    1873        7838.48
1926    53    1873        7808.35
1926    53    1872        8316.98
1926    54    1872        8192.51
1926    54    1871        7019.82
1926    55    1871        6994.02
1926    55    1870        7688.49
1927    12    1915       16120.47
1927    12    1914       16530.50
1927    13    1914       17240.03
1927    13    1913       16431.94
1927    14    1913       17091.82
1927    14    1912       16818.48
1927    15    1912       17309.44
1927    15    1911       16426.02
1927    16    1911       16820.30
1927    16    1910       16827.43
1927    17    1910       17311.70
1927    17    1909       16664.02
1927    18    1909       17124.52
1927    18    1908       16281.18
1927    19    1908       16930.38
1927    19    1907       15911.43
1927    20    1907       16402.28
1927    20    1906       16009.81
1927    21    1906       16192.55
1927    21    1905       15313.91
1927    22    1905       16033.49
1927    22    1904       15399.66
1927    23    1904       15873.25
1927    23    1903       14813.53
1927    24    1903       15538.30
1927    24    1902       15386.36
1927    25    1902       15467.18
1927    25    1901       14579.49
1927    26    1901       14794.29
1927    26    1900       15022.70
1927    27    1900       15564.95
1927    27    1899       14241.26
1927    28    1899       14497.17
1927    28    1898       14511.27
1927    29    1898       14795.64
1927    29    1897       13551.01
1927    30    1897       14028.08
1927    30    1896       14196.02
1927    31    1896       14206.53
1927    31    1895       13434.27
1927    32    1895       13765.77
1927    32    1894       12810.45
1927    33    1894       13306.29
1927    33    1893       12431.19
1927    34    1893       12940.31
1927    34    1892       12307.93
1927    35    1892       12413.33
1927    35    1891       11773.70
1927    36    1891       12222.90
1927    36    1890       11914.22
1927    37    1890       12220.08
1927    37    1889       11637.32
1927    38    1889       11604.34
1927    38    1888       11831.82
1927    39    1888       11774.67
1927    39    1887       11440.66
1927    40    1887       11348.68
1927    40    1886       11090.82
1927    41    1886       11099.34
1927    41    1885       11255.66
1927    42    1885       11189.85
1927    42    1884       11404.66
1927    43    1884       11328.51
1927    43    1883       10283.65
1927    44    1883       10212.84
1927    44    1882       10425.66
1927    45    1882       10362.18
1927    45    1881        9766.32
1927    46    1881        9736.18
1927    46    1880       10145.82
1927    47    1880       10068.51
1927    47    1879        9608.65
1927    48    1879        9552.35
1927    48    1878        9528.99
1927    49    1878        9457.02
1927    49    1877        9089.82
1927    50    1877        9051.68
1927    50    1876        9364.15
1927    51    1876        9297.85
1927    51    1875        8852.48
1927    52    1875        8760.68
1927    52    1874        8170.98
1927    53    1874        8113.35
1927    53    1873        7779.81
1927    54    1873        7753.52
1927    54    1872        8164.32
1927    55    1872        8028.68
1927    55    1871        6965.82
1928    12    1916       16360.71
1928    12    1915       15150.53
1928    13    1915       16165.84
1928    13    1914       16467.97
1928    14    1914       17162.80
1928    14    1913       16397.18
1928    15    1913       17042.83
1928    15    1912       16781.56
1928    16    1912       17258.66
1928    16    1911       16316.70
1928    17    1911       16686.80
